Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Halifax,Halifax_VA,VA,59,78,10,5,0,Cloudy,FALSE,FALSE,FALSE,day
4,Chambers,Apache_AZ,AZ,66.9,68,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,55,86,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
3,Philadelphia,Philadelphia_PA,PA,35.1,44,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
4,Ypsilanti,Washtenaw_MI,MI,64,84,4,8,0,Haze,TRUE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,63,67,10,6.9,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Bronx,Bronx_NY,NY,73.9,76,10,13.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lancaster,Lancaster_PA,PA,73.4,94,2.5,15,0.15,Heavy Rain,FALSE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,46.9,50,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Grand Rapids,Kent_MI,MI,30.9,69,9,10.4,0,Light Snow,FALSE,FALSE,TRUE,day
3,Essington,Delaware_PA,PA,63,56,10,17.3,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,San Luis Obispo,San Luis Obispo_CA,CA,52,86,7,0,0,Clear,TRUE,FALSE,FALSE,night
2,Orlando,Orange_FL,FL,75.9,50,10,11.5,0,Light Rain,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,90,55,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Greenwood,Greenwood_SC,SC,87.1,44,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Grapevine,Tarrant_TX,TX,46.9,59,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Saint Petersburg,Pinellas_FL,FL,66,87,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,68,43,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,98.1,36,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,72,97,4,6.9,0.35,Light Rain,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,55,27,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Morristown,Morris_NJ,NJ,48.2,50,10,15,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Maitland,Orange_FL,FL,64.9,48,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Trumbull,Fairfield_CT,CT,43,76,10,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,78.1,56,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Fountain,El Paso_CO,CO,38.1,36,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,46.4,62,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Kennesaw,Cobb_GA,GA,71,36,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Brentwood,Contra Costa_CA,CA,66,50,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Elgin,Kane_IL,IL,79,74,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
4,Tacoma,Pierce_WA,WA,66,80,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,66.9,90,10,10.4,0.01,Overcast,FALSE,FALSE,TRUE,day
3,Los Altos Hills,Santa Clara_CA,CA,54,86,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,San Francisco,San Francisco_CA,CA,64.9,65,9,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Portland,Clackamas_OR,OR,50,68,10,16.1,0,Overcast,FALSE,FALSE,TRUE,day
3,Charlotte,Mecklenburg_NC,NC,71,93,2,0,0.31,Heavy Rain,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,72,59,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Thurmont,Frederick_MD,MD,53.1,89,5,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
4,Seymour,New Haven_CT,CT,55.4,94,0.8,0,0.07,Heavy Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,73.4,73,7,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Antioch,Davidson_TN,TN,71.1,84,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,84.9,43,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,80,42,10,9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Burton,Genesee_MI,MI,75,66,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Chino,San Bernardino_CA,CA,73,42,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fredericksburg,Stafford_VA,VA,27.1,75,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Phoenix,Maricopa_AZ,AZ,57.9,53,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Lombard,DuPage_IL,IL,3.9,60,10,11.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Jacksonville,Duval_FL,FL,53,55,10,8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Santa Ana,Orange_CA,CA,55,77,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,64,93,6,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Huntersville,Mecklenburg_NC,NC,39.2,65,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,66.9,84,10,5.8,0.09,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Aurora,Arapahoe_CO,CO,48,21,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Croton on Hudson,Westchester_NY,NY,24.1,44,10,20.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,68,30,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Daly City,San Mateo_CA,CA,48.9,52,10,9.2,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Newark,Alameda_CA,CA,44.6,81,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Dayton,Montgomery_OH,OH,82.4,84,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Draper,Salt Lake_UT,UT,62,31,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Butler,Butler_PA,PA,21.2,74,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
4,Waynesburg,Greene_PA,PA,28.9,56,10,21.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Ambler,Montgomery_PA,PA,39,76,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Plymouth Meeting,Montgomery_PA,PA,59,25,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,53.1,74,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Federal Way,King_WA,WA,68,52,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,El Cajon,San Diego_CA,CA,64.4,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Santa Rosa,Sonoma_CA,CA,87.1,30,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Oceanside,San Diego_CA,CA,48,80,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,66.2,37,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,24.1,40,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Orlando,Orange_FL,FL,80.1,87,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,97,30,7,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fullerton,Orange_CA,CA,61,78,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,79,72,10,7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,82.4,48,10,9.2,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,75,34,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Santa Barbara,Santa Barbara_CA,CA,60.1,96,10,4.6,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
3,Mount Holly,Burlington_NJ,NJ,73.9,48,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Pelzer,Greenville_SC,SC,59,88,10,3,0,Fair,FALSE,FALSE,FALSE,night
3,Norwalk,Fairfield_CT,CT,82,33,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,78.1,76,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Chelmsford,Middlesex_MA,MA,34,40,10,18.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,68,90,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Blacksburg,Cherokee_SC,SC,74.3,86,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Lake Elsinore,Riverside_CA,CA,77,44,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Clayton,Johnston_NC,NC,68,100,2.5,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Hialeah,Miami-Dade_FL,FL,84,65,10,22,0,Mostly Cloudy / Windy,FALSE,FALSE,TRUE,day
3,Renton,King_WA,WA,60,93,2,5,0,Cloudy,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,42.1,89,6,19.6,0.08,Light Rain,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,60,60,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,57,81,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Chatsworth,Los Angeles_CA,CA,54,97,2,0,0.03,Rain,FALSE,FALSE,FALSE,day
3,Chelmsford,Middlesex_MA,MA,78.1,39,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,66.9,100,1.2,5.8,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Monterey Park,Los Angeles_CA,CA,60.1,80,10,0,0,Overcast,FALSE,FALSE,FALSE,night
3,San Bernardino,San Bernardino_CA,CA,73.4,61,3,0,0,Haze,FALSE,FALSE,FALSE,day
2,Marmora,Cape May_NJ,NJ,48.9,69,10,12.7,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,90,61,9,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,52,50,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,71.6,94,9,9.2,0,Overcast,FALSE,FALSE,TRUE,night
2,Riverside,Riverside_CA,CA,73.9,19,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Appleton,Outagamie_WI,WI,36,41,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,75,69,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,55.9,57,10,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
3,Perris,Riverside_CA,CA,50.4,16,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Troy,Pike_AL,AL,75,73,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Winston Salem,Forsyth_NC,NC,64,35,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Aurora,Arapahoe_CO,CO,76.5,40,10,17.3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
4,Wilson,Wilson_NC,NC,54,77,10,4.6,0,Clear,TRUE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,83,77,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Lugoff,Kershaw_SC,SC,90,46,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,70,97,1,12.7,0.09,Heavy Rain,FALSE,TRUE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,82.4,70,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,64.9,32,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
2,Ephrata,Lancaster_PA,PA,39.9,86,10,6.9,0,Light Rain,FALSE,FALSE,FALSE,twilight
3,Harper Woods,Wayne_MI,MI,60.1,72,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,West Columbia,Lexington_SC,SC,46,73,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Seattle,King_WA,WA,69.1,57,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
4,Lewisberry,York_PA,PA,36,89,2.5,0,0,Light Rain,FALSE,FALSE,FALSE,night
2,Burnsville,Dakota_MN,MN,73,76,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Baton Rouge,East Baton Rouge_LA,LA,90,40,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,57,81,10,6.9,0,Clear,FALSE,FALSE,TRUE,twilight
2,Stockton,Tooele_UT,UT,38,89,10,9,0,Light Rain,FALSE,FALSE,FALSE,night
2,Orlando,Orange_FL,FL,54,33,10,8.1,0,Overcast,FALSE,FALSE,TRUE,night
2,Sacramento,Sacramento_CA,CA,33.1,96,9,0,0,Clear,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,79,48,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Del Valle,Travis_TX,TX,63,87,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Elmhurst,Cook_IL,IL,55.9,90,6,15,0.07,Light Rain,FALSE,FALSE,FALSE,night
2,Tampa,Hillsborough_FL,FL,71.6,64,10,15,0,Overcast,FALSE,FALSE,FALSE,day
3,Urbana,Champaign_IL,IL,61,93,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,75.9,15,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,75,11,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Grantham,Sullivan_NH,NH,54,97,4,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,82.4,79,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Kingwood,Harris_TX,TX,83,79,10,3,0,Cloudy,FALSE,FALSE,TRUE,day
2,Berkeley,Cook_IL,IL,73.9,85,10,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,100,31,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Saint Louis,St. Louis County_MO,MO,84,58,10,4.6,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,96.8,17,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Walnut Creek,Contra Costa_CA,CA,65,56,10,5,0,Fair,FALSE,FALSE,FALSE,night
2,West Chicago,Dupage_IL,IL,44.1,73,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,93,47,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Schaumburg,Cook_IL,IL,19.9,89,0.8,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
3,Lithonia,DeKalb_GA,GA,73.9,76,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,64.4,12,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Miami,Miami-Dade_FL,FL,75.9,91,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Provo,Wasatch_UT,UT,37,42,10,23,0,Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Simpsonville,Greenville_SC,SC,71.6,94,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Ladson,Berkeley_SC,SC,50,74,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Myrtle Beach,Horry_SC,SC,85,72,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Concord,Contra Costa_CA,CA,62,75,10,17,0,Fair,FALSE,FALSE,FALSE,day
2,Hinsdale,Dupage_IL,IL,36,70,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,95,36,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Mountville,Laurens_SC,SC,95,32,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Nyack,Rockland_NY,NY,39.9,93,0.8,8.1,0,Light Drizzle,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,50,100,0.5,8.1,0.04,Heavy Rain,FALSE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,60.1,90,5,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,84,74,10,3,0,Fair,FALSE,FALSE,TRUE,day
3,Boca Raton,Palm Beach_FL,FL,84.2,66,10,18.4,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Jupiter,Palm Beach_FL,FL,75.2,61,7,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Memphis,Shelby_TN,TN,73.4,100,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,57.9,22,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,60.1,51,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,64,100,0.2,8.1,0,Fog,FALSE,FALSE,TRUE,day
2,Sun City Center,Hillsborough_FL,FL,85,42,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,York,York_PA,PA,59,53,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Enon Valley,Lawrence_PA,PA,71.6,50,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Sylmar,Los Angeles_CA,CA,50,100,7,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Laguna Hills,Orange_CA,CA,70,90,7,0,0,Clear,FALSE,FALSE,FALSE,night
2,Campobello,Spartanburg_SC,SC,77,79,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Saint Louis,St. Louis County_MO,MO,64,75,10,20.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,West Chicago,Dupage_IL,IL,80.1,45,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,84,25,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Scott,Lafayette_LA,LA,77,100,8,3.5,0.06,Light Rain,FALSE,FALSE,TRUE,day
2,Spanish Fork,Utah_UT,UT,75,44,10,7,0,Light Rain,TRUE,FALSE,FALSE,day
3,Social Circle,Newton_GA,GA,70,100,7,0,0,Fair,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,66,70,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Louisville,Jefferson_KY,KY,64,87,10,13.8,0.06,Light Rain,FALSE,FALSE,FALSE,night
3,Fort Lauderdale,Broward_FL,FL,87,63,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Indianapolis,Marion_IN,IN,68,73,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,82,39,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,81,51,10,7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
4,Philadelphia,Philadelphia_PA,PA,51.1,100,1.5,5.8,0,Light Drizzle,TRUE,FALSE,FALSE,twilight
2,Spring Hill,Hernando_FL,FL,88,61,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,66,73,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Seattle,King_WA,WA,66,68,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Chesapeake,Chesapeake_VA,VA,67.6,79,7,16.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Sparks,Washoe_NV,NV,56,69,10,12,0,Light Rain,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,61,75,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,75,87,10,5,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Lansing,Ingham_MI,MI,90,50,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Brunswick,Glynn_GA,GA,64.4,88,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Morton,Tazewell_IL,IL,62.1,86,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,55,80,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Pittsburg,Contra Costa_CA,CA,79,39,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,57.9,47,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,78.1,84,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Gila Bend,Maricopa_AZ,AZ,59.2,31,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lehigh Acres,Lee_FL,FL,89.1,53,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Hayward,Alameda_CA,CA,64,56,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,73,79,7,21.9,0.13,Rain,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,37,70,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Lansing,Ingham_MI,MI,9,80,5,8.1,0,Haze,FALSE,FALSE,FALSE,day
3,Portland,Multnomah_OR,OR,78.1,31,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Perris,Riverside_CA,CA,35,100,10,0,0,Partly Cloudy,TRUE,FALSE,FALSE,night
2,Chanhassen,Hennepin_MN,MN,26.1,81,0.8,24.2,0,Light Snow,FALSE,FALSE,TRUE,day
4,Roswell,Fulton_GA,GA,75.9,74,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,North Highlands,Sacramento_CA,CA,88,31,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Sterling,Loudoun_VA,VA,32,61,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Concord,Contra Costa_CA,CA,49,90,0.5,3,0,Fog,TRUE,FALSE,FALSE,day
3,Saint Louis,St. Louis City_MO,MO,50,80,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Hawthorne,Alachua_FL,FL,47,86,10,0,0,Fair,FALSE,FALSE,FALSE,night
3,Dallas,Dallas_TX,TX,72,33,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75.9,82,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,68,93,9,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,90,54,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,62.1,52,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Minneapolis,Hennepin_MN,MN,19,54,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
4,San Diego,San Diego_CA,CA,58,81,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Sun Valley,Los Angeles_CA,CA,62.1,65,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Graniteville,Aiken_SC,SC,59,72,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Wichita,Sedgwick_KS,KS,37,86,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Springfield,Lane_OR,OR,83,26,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Esko,Carlton_MN,MN,59,67,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,77,50,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Largo,Pinellas_FL,FL,78.1,58,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
4,New London,Waupaca_WI,WI,46.4,53,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Rochester,Monroe_NY,NY,30,92,7,5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
3,Houston,Harris_TX,TX,80.6,84,9,0,0,Clear,FALSE,FALSE,FALSE,day
2,Jackson,Amador_CA,CA,73.4,16,10,6.9,0,Clear,FALSE,TRUE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,80.1,90,9,13.8,0,Light Rain,FALSE,FALSE,FALSE,day
3,Greentown,Pike_PA,PA,41,96,6,23,0.01,Light Rain / Windy,FALSE,FALSE,FALSE,day
2,Capitola,Santa Cruz_CA,CA,54,80,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Armonk,Westchester_NY,NY,78.1,68,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Anderson,Anderson_SC,SC,82.9,39,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Fort Pierce,St. Lucie_FL,FL,73,87,10,6,0.33,Light Rain,FALSE,FALSE,FALSE,day
3,Fairburn,Fulton_GA,GA,77,33,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Elkridge,Howard_MD,MD,35.1,89,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Mattituck,Suffolk_NY,NY,27,89,2.5,5.8,0.01,Light Snow,FALSE,TRUE,FALSE,twilight
3,Bow,Skagit_WA,WA,44.6,81,9,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Boston,Suffolk_MA,MA,46.9,66,10,11.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Wildwood,Sumter_FL,FL,81,62,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Mapleton,Lane_OR,OR,54,93,3,5.8,0.17,Rain,FALSE,FALSE,FALSE,twilight
2,Orlando,Orange_FL,FL,71.1,90,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Seattle,King_WA,WA,68,61,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Dade City,Pasco_FL,FL,64.8,99,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Birmingham,Jefferson_AL,AL,73.9,76,9,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Seattle,King_WA,WA,48,71,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Elgin,Kershaw_SC,SC,71.6,69,9,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,57,10,4.6,0,Clear,TRUE,FALSE,FALSE,night
